Time,0,1,2,3
00:00:00,0.0017990890917439569,0.03389735632666851,0.48178272787756615,0.2990424351036707
01:00:00,0.01723337973297754,0.04842122599345561,0.5759433630616406,0.44380688291727505
02:00:00,0.0097056122100388,0.06041920527746834,0.6719485629764894,0.5258209969756116
03:00:00,0.0012309556945678212,0.13754907212726591,0.6520954422482095,0.6144153132269714
04:00:00,0.0023198780414413578,0.14494632251968634,0.6360611140485783,0.5982032208938265
05:00:00,0.0019411224419680771,0.2670009539148192,0.680242830014954,0.6740185937718388
06:00:00,0.014061301588703327,0.5680329605234165,0.7450661032220098,0.6709669058273275
07:00:00,0.030395136784960947,0.5287012390332758,0.7140598491999912,0.6497958205493015
08:00:00,0.04663428306106195,0.4768302758769444,0.7477011955588375,0.6710622710566468
09:00:00,0.025423969547504234,0.3484609185461263,0.651520322874938,0.6699178880878924
10:00:00,0.014629434992278452,0.2800814576678753,0.6261376906710563,0.6096470507617119
11:00:00,0.006675567422834139,0.22314159696429442,0.5746258168620799,0.5367880005995909
12:00:00,0.003976933783903682,0.18123263449959834,0.5387007238017726,0.4949226563492496
13:00:00,0.004118967133830175,0.15056110851467447,0.5134565385289243,0.4378942374891672
14:00:00,0.011457356853857584,0.13702955291192143,0.4762490337874882,0.43083720906972356
15:00:00,0.008124307587150355,0.12136903258256813,0.46395193593848044,0.44218567370442596
16:00:00,0.008872349894841862,0.11691264028204115,0.4776544164029051,0.4454280921521283
17:00:00,0.0076224564192851375,0.10996644173845654,0.47712739791881076,0.4880563584120031
18:00:00,0.004355689382335268,0.13720997365639792,0.5054107231004616,0.5598663908518859
19:00:00,0.004639756081592996,0.06765777794117632,0.14370037241056402,0.5084645216761214
20:00:00,0.008948101014118116,0.04257929491574352,0.0014053826154170473,0.48204834773039584
21:00:00,0.02646554744387316,0.06486125644975795,0.0,0.5455616035205876
22:00:00,0.025471313999745008,0.057734637174645644,0.02705361534677816,0.6954757747719837
23:00:00,0.028075258735285217,0.02489806228076727,0.20070620475476805,0.44466517015931434
