Time,0,1,2,3
00:00:00,0.033881275908933584,0.15169156482586302,0.4140131749121031,0.8716235031703948
01:00:00,0.0310524739461981,0.1398180490567152,0.4253119136373513,0.8474890928680678
02:00:00,0.030920286937514217,0.13317414266709884,0.4454442114912045,0.8653578387904898
03:00:00,0.028117922378202247,0.1390615646341745,0.4304477038680847,0.8433119836392042
04:00:00,0.03176628378761147,0.1321545333107999,0.42168262181670096,0.8925090501469807
05:00:00,0.026293741671776803,0.119557423706953,0.42277825699354843,0.858163928094611
06:00:00,0.02333275270406532,0.11607101740848978,0.39422326298446114,0.8565394968543172
07:00:00,0.01804527240065462,0.10959156420626807,0.3912102660652854,0.8064141833833285
08:00:00,0.019129205861398338,0.10844039228808175,0.3602585698206039,0.848881462672699
09:00:00,0.013906073197758084,0.15359922110587027,0.387991837421765,0.8138401559172663
10:00:00,0.011183020841789496,0.19050250296678883,0.3585466397986742,0.8458646614138112
11:00:00,0.02382009876370922,0.19569922175210339,0.3793637097128705,0.9017915155635438
12:00:00,0.02149360743335138,0.2034285187474136,0.430516181051849,0.9844054580472091
13:00:00,0.022921227113683638,0.21898578465921686,0.42257282548508807,0.9618954791704483
14:00:00,0.020964859400357857,0.24339062873632916,0.41832723873756494,1.0331384012642446
15:00:00,0.027997208205735712,0.27601812923664204,0.41230124480501074,1.010628422873277
16:00:00,0.03333756331075287,0.27575500429595723,0.44037689849510353,1.0317460314644764
17:00:00,0.028446644030028317,0.29917312958996645,0.48625662504734285,1.0301215999863922
18:00:00,0.028975392060722794,0.28147797307646527,0.3914841748207185,1.0291933537156421
19:00:00,0.0352580160642185,0.25595484773238164,0.3330046427324389,0.9607351709976936
20:00:00,0.0272719255273725,0.22352469092852778,0.31287234470582087,0.9980970942950923
21:00:00,0.026690302696596585,0.20181687810134824,0.27438815611828693,0.9533091988941134
22:00:00,0.023967250339867033,0.18961445607399183,0.2794554692495578,0.9591107395385742
23:00:00,0.025394870020809448,0.1735967214140742,0.297410192063625,0.9332126610175571
