timestampstring,0,1,2,3
2013-07-21,1956.1996092500049,,,
2013-07-22,,2102.7894532499777,,
2013-07-23,,2138.1769530000165,,
2013-07-24,,2195.694531249989,,
2013-07-25,,2177.572656250006,,
2013-07-26,,2156.8367187500116,,
2013-07-27,1969.1910157499951,,,
2013-07-28,1990.865234249999,,,
2013-07-29,,,2322.6472657499835,
2013-07-30,,2172.6585937500063,,
2013-07-31,,2132.0492187500063,,
2013-08-01,1938.883984250002,,,
2013-08-02,2013.616406250003,,,
2013-08-03,1974.5187499999884,,,
2013-08-04,1975.6531250000116,,,
2013-08-05,,2104.6691407499893,,
2013-08-06,,2159.212499999994,,
2013-08-07,,,2248.7078125000116,
2013-08-08,,,2357.0433592500053,
2013-08-09,,,2334.019140749995,
2013-08-10,2026.4371092499932,,,
2013-08-11,2007.3121094999951,,,
2013-08-12,,2114.1675780000223,,
2013-08-13,,2148.8292969999893,,
2013-08-14,,2172.3796875000116,,
2013-08-15,,2149.1898437499767,,
2013-08-16,,2110.0300780000107,,
2013-08-17,1972.7867187499942,,,
2013-08-18,1984.662109500001,,,
2013-08-19,,,2235.5378905087787,
2013-08-20,,2185.9542969999893,,
2013-08-21,,2172.0531249957453,,
2013-08-22,,2172.731640499988,,
2013-08-23,,2177.2828125000233,,
2013-08-24,,2125.8148437499767,,
2013-08-25,2082.433984500014,,,
2013-08-26,,2202.05078125,,
2013-08-27,,,2311.4898437500015,
2013-08-28,,,2282.5386717499937,
2013-08-29,,2207.853906250006,,
2013-08-30,,2145.6808594999966,,
2013-08-31,2035.9914062500031,,,
2013-09-01,2059.2476562500015,,,
2013-09-02,,2121.3156249999956,,
2013-09-03,,2116.7828125000015,,
2013-09-04,,2126.883593749997,,
2013-09-05,,2117.6023437500044,,
2013-09-06,,2111.9097655000005,,
2013-09-07,1987.1582032500012,,,
2013-09-08,,2095.8351562499956,,
2013-09-09,,2091.9781250000015,,
2013-09-10,,,2232.1925780000024,
2013-09-11,,,2270.5855469999956,
2013-09-12,,,2302.108984250001,
2013-09-13,,2199.578125,,
2013-09-14,2062.5992187500015,,,
2013-09-15,2068.9359374999985,,,
2013-09-16,,,2317.2000000000044,
2013-09-17,,,2243.842968749996,
2013-09-18,,,2307.6312499999985,
2013-09-19,,,2306.851172000002,
2013-09-20,,,2313.747265500002,
2013-09-21,2063.285937499997,,,
2013-09-22,2061.3093750000044,,,
2013-09-23,,,2251.7953124999985,
2013-09-24,,,2293.432031249999,
2013-09-25,,,2279.416015750001,
2013-09-26,,,2352.410546749997,
2013-09-27,,,2270.711718750001,
2013-09-28,,2100.2972657500027,,
2013-09-29,,2127.98046875,,
2013-09-30,,,2353.3085937499995,
2013-10-01,,,2368.048437499998,
2013-10-02,,,2336.8234374999993,
2013-10-03,,,2349.1023437500003,
2013-10-04,,,2353.0437500000007,
2013-10-05,,2139.8898437499993,,
2013-10-06,,2129.8449217499983,,
2013-10-07,,,,2348.0714845079274
2013-10-08,,,2304.942577999999,
2013-10-09,,,2293.473437503157,
2013-10-10,,,,2358.9746094959405
2013-10-11,,,2252.7660155,
2013-10-12,2031.2925782500006,,,
2013-10-13,1994.9027342500008,,,
2013-10-14,,,2272.4031250000007,
2013-10-15,,,2331.7035157499995,
2013-10-16,,,2312.746484249999,
2013-10-17,,,2297.2398437500005,
2013-10-18,,,2312.73828125,
2013-10-19,2098.02734375,,,
2013-10-20,,2114.9820312500005,,
2013-10-21,,,2321.5238282500013,
