timestampstring,0,1,2,3
2013-07-28,,,1328.8125,
2013-07-29,,1318.3125,,
2013-07-30,,1317.0,,
2013-07-31,,1315.375,,
2013-08-01,,1307.6875,,
2013-08-02,,1310.125,,
2013-08-03,,,1328.5625,
2013-08-04,,1321.0,,
2013-08-05,,1313.0625,,
2013-08-06,,,1333.0625,
2013-08-07,,,1342.0,
2013-08-08,,,1349.375,
2013-08-09,,,,1352.625
2013-08-10,,,1348.9375,
2013-08-11,,,1330.125,
2013-08-12,,,1331.375,
2013-08-13,,,1340.25,
2013-08-14,,,1334.5,
2013-08-15,,,1347.375,
2013-08-16,,,1336.6875,
2013-08-17,,,1328.6875,
2013-08-18,,,1325.875,
2013-08-19,,,1337.1875,
2013-08-20,,,1347.0625,
2013-08-21,,,1346.625,
2013-08-22,,,,1354.6875
2013-08-23,,,,1360.0
2013-08-24,,,,1353.5625
2013-08-25,,,1340.4375,
2013-08-26,,,1340.8125,
2013-08-27,,,1351.375,
2013-08-28,,,,1357.3125
2013-08-29,,,,1361.25
2013-08-30,,,1345.5625,
2013-08-31,,,1333.0,
2013-09-01,,1323.5,,
2013-09-02,,,1327.0,
2013-09-03,,,1337.375,
2013-09-04,,,1338.3125,
2013-09-05,,,1331.0,
2013-09-06,,,1338.8125,
2013-09-07,,,1338.1875,
2013-09-08,,,1325.5,
2013-09-09,,,1328.625,
2013-09-10,,,1338.25,
2013-09-11,,,1343.3125,
2013-09-12,,,1336.25,
2013-09-13,,,1325.375,
2013-09-14,,1313.0,,
2013-09-15,,1305.875,,
2013-09-16,,1319.9375,,
2013-09-17,,,1334.1875,
2013-09-18,,,,1351.3125
2013-09-19,,,,1353.3125
2013-09-20,,,,1357.1875
2013-09-21,,,1338.875,
2013-09-22,,1321.5,,
2013-09-23,,,1328.75,
2013-09-24,,,1345.6875,
2013-09-25,,,1348.5,
2013-09-26,,,1342.5625,
2013-09-27,,,1335.5,
2013-09-28,,1323.8125,,
2013-09-29,,1317.0,,
2013-09-30,,,1339.625,
2013-10-01,,,1346.3125,
2013-10-02,,,1347.75,
2013-10-03,,,1347.9375,
2013-10-04,,,1339.3125,
2013-10-05,,1324.375,,
2013-10-06,,1313.4375,,
2013-10-07,1290.5625,,,
2013-10-08,1262.875,,,
2013-10-09,1262.8125,,,
2013-10-10,1260.625,,,
2013-10-11,1247.3125,,,
2013-10-12,1242.375,,,
2013-10-13,1237.0,,,
2013-10-14,1270.75,,,
2013-10-15,,,1334.8125,
2013-10-16,,,1344.0,
2013-10-17,,,1345.625,
2013-10-18,,,1330.625,
2013-10-19,,,1329.875,
2013-10-20,,1317.125,,
2013-10-21,,,1326.125,
2013-10-22,,,1331.25,
2013-10-23,,,1336.625,
2013-10-24,,,1326.375,
2013-10-25,,,1327.6875,
2013-10-26,,,1324.9375,
2013-10-27,,1313.1250000000002,,
2013-10-28,,1320.6874999990687,,
2013-10-29,,,1331.2500000006985,
2013-10-30,,,1332.5625000002328,
2013-10-31,,,1337.9375000004657,
2013-11-01,,,1335.6874999993015,
2013-11-02,,,1333.4375,
2013-11-03,,,1329.6875000002328,
2013-11-04,,,1334.4999999997672,
2013-11-05,,,1330.5000000002328,
2013-11-06,,,1336.375,
2013-11-07,,,1341.9374999997672,
2013-11-08,,,1350.8125,
2013-11-09,,,1343.2500000002328,
2013-11-10,,,1332.3125,
2013-11-11,,,1347.1249999997672,
2013-11-12,,,,1357.0
2013-11-13,,,1350.3124999997672,
2013-11-14,,,,1363.6875000002328
2013-11-15,,,,1360.8124999997672
2013-11-16,,,,1354.5625000009313
2013-11-17,,,1336.0624999983702,
2013-11-18,,,1341.0000000016298,
2013-11-19,,,,1353.3749999990687
2013-11-20,,,,1368.1250000004657
2013-11-21,,,,1368.2499999995343
2013-11-22,,,,1366.4375000002328
2013-11-23,,,,1351.8125000002328
2013-11-24,,,1335.7499999997672,
2013-11-25,,,1339.1875,
2013-11-26,,,,1352.3125
2013-11-27,,,,1361.5000000002328
2013-11-28,,,,1357.5624999997672
2013-11-29,,,,1359.0625000002328
2013-11-30,,,1344.3749999997672,
2013-12-01,,,1336.5,
2013-12-02,,,1342.9375000000002,
2013-12-03,,,1344.1874999951106,
2013-12-04,,,,1361.4999999997672
2013-12-05,,,,1380.875
2013-12-06,,,,1393.9375000006985
2013-12-07,,,,1400.1249999993015
2013-12-08,,,,1387.6875
2013-12-09,,,,1396.4375
2013-12-10,,,,1409.7500000002328
2013-12-11,,,,1404.8125
2013-12-12,,,,1393.1249999997672
2013-12-13,,,,1388.375
2013-12-14,,,,1387.625
2013-12-15,,,,1378.4375
2013-12-16,,,,1369.7499999993015
2013-12-17,,,,1373.25
2013-12-18,,,,1360.8125000009315
2013-12-19,,,,1364.625
2013-12-20,,,,1372.0000000000002
2013-12-21,,,,1373.0000000000002
2013-12-22,,,,1360.8749999997672
2013-12-23,,,,1349.9375000011642
2013-12-24,,,,1355.3124999988358
2013-12-25,,,1339.9375000002328,
2013-12-26,,,1332.0,
2013-12-27,,,1341.3125,
2013-12-28,,,,1354.9375
2013-12-29,,,,1356.375
2013-12-30,,,1352.6875,
2013-12-31,,,,1350.5000000009315
