Time,0,1,2,3
00:00:00,0.0,0.255353535354,0.315899383458,0.390350877193
01:00:00,0.0,0.240404040404,0.230998652007,0.354066985646
02:00:00,0.0,0.225606060606,0.283245255976,0.352073365231
03:00:00,0.0,0.25404040404,0.22290042839,0.314593301435
04:00:00,0.0,0.230909090909,0.292127178653,0.345295055821
05:00:00,0.0,0.249090909091,0.235439613343,0.347687400319
06:00:00,0.0,0.281414141414,0.378334075203,0.485645933014
07:00:00,0.0,0.327272727273,0.514175245528,0.607256778309
08:00:00,0.0,0.406868686869,0.594896248662,0.69298245614
09:00:00,0.0,0.365662025662,0.530632925778,0.720992822966
10:00:00,0.0,0.369898989899,0.566110857809,0.719597288677
11:00:00,0.0,0.317575757576,0.514225004196,0.724082934609
12:00:00,0.0,0.367878787879,0.560413490041,0.718102073365
13:00:00,0.0,0.34202020202,0.553534353853,0.746411483254
14:00:00,0.0,0.311919191919,0.524524926839,0.701754385965
15:00:00,0.0,0.312121212121,0.51089727097,0.678229665072
16:00:00,0.0,0.388686868687,0.576183756516,0.783094098884
17:00:00,0.0,0.36202020202,0.576444989535,0.755980861244
18:00:00,0.0,0.347272727273,0.556852513046,0.742822966507
19:00:00,0.0,0.370101010101,0.548231823391,0.702551834131
20:00:00,0.0,0.333939393939,0.51401029779,0.641547049442
21:00:00,0.0,0.338181818182,0.413435585146,0.517942583732
22:00:00,0.0,0.221414141414,0.311293474384,0.424242424242
23:00:00,0.0,0.241616161616,0.240760559023,0.380781499203
