Time,0,1,2,3
00:00:00,0.09069940903410056,0.25541937148361005,0.4446377250593798,0.6565446479374678
01:00:00,0.0944058752830892,0.265918305217919,0.43416275906712815,0.6069051580860149
02:00:00,0.09496815652377341,0.262578800597274,0.4293034336983505,0.6207709373431639
03:00:00,0.10280566871679812,0.27911227767628144,0.45743836036500857,0.6619754114813878
04:00:00,0.10572035115924426,0.2776593002738006,0.44681213132655495,0.6376317249200298
05:00:00,0.12553789661352494,0.3278573270016494,0.4921343216161561,0.6797004991890729
06:00:00,0.11572666246359259,0.27573762041521327,0.4533542581124274,0.6369661676277201
07:00:00,0.1038728556057946,0.2864709053473974,0.49519739831029314,0.6808097615294013
08:00:00,0.09258132996939338,0.2782217431108221,0.4745689003486649,0.6532168608089325
09:00:00,0.08062424694788595,0.2661057861473454,0.47356678269193814,0.6498336107759605
10:00:00,0.07671122842637779,0.2588949800613098,0.4751235315221611,0.6787622481258776
11:00:00,0.07146709507380783,0.24068048377876214,0.45760222863833433,0.6482251802786105
12:00:00,0.06846061162725892,0.20486080441512072,0.43525941617806657,0.617859123801173
13:00:00,0.06537953985876613,0.17871622416374716,0.4278286189983202,0.5916583472189262
14:00:00,0.06476275173836132,0.17271683345104447,0.4262781727708911,0.6131114808860314
15:00:00,0.06348646253989133,0.17025614587001828,0.4238390561699223,0.6016638936266046
16:00:00,0.06413066346433735,0.1795130182391168,0.4475684465597989,0.6361342207647201
17:00:00,0.06494539752045642,0.2027372220078718,0.4743041900168149,0.6789240155508457
18:00:00,0.06899293004927189,0.20198729817660982,0.44944032678363416,0.6585690517071247
19:00:00,0.06923518275340321,0.21089264375165379,0.4582892149773207,0.6317803660771951
20:00:00,0.07797349245862098,0.23467929039262142,0.4359968235029478,0.6162506933059538
21:00:00,0.08192093637293853,0.2455766211366756,0.430702616905415,0.6399057128267506
22:00:00,0.08411268576938118,0.24724051467913566,0.42637271217494915,0.6075429839322113
23:00:00,0.08571690860367454,0.24762953763198667,0.43809559827401373,0.6033832501532047
