Time,0,1,2,3
00:00:00,0.25776583726859525,0.32866302346411275,0.41665551505885606,0.5930661545433648
01:00:00,0.25965685032707064,0.32735079651021654,0.40888561782448785,0.5843735787624462
02:00:00,0.2578465512198609,0.3272386758289699,0.4059081328829654,0.5780057613544739
03:00:00,0.2585845075635658,0.32473445005866114,0.40336556156055847,0.5674180017154165
04:00:00,0.2576044093057126,0.3243229454999681,0.39811314450161883,0.5572850863107998
05:00:00,0.2572815534103056,0.3238661576110887,0.3938811013353632,0.5508414615625873
06:00:00,0.26071766255775275,0.3288659084658997,0.4158609615138564,0.576135846764804
07:00:00,0.27596107282235977,0.3327610632026935,0.4164296946387934,0.5786627585258587
08:00:00,0.2651454004693512,0.3288326875181825,0.42892509451045147,0.6034012230232564
09:00:00,0.2664022323536346,0.3365980812814734,0.4480835926300182,0.6295294890531893
10:00:00,0.2767566819815507,0.34968732775668615,0.48382156031026896,0.6724364483448325
11:00:00,0.28169176488213366,0.35352889392475556,0.5027355803016903,0.7039975741625375
12:00:00,0.2852893019769352,0.3598076508117114,0.5146249321481403,0.7232779097343767
13:00:00,0.28882918619174364,0.3615932761248997,0.5224816835540673,0.7348764342112403
14:00:00,0.28598113600572334,0.3641346776902197,0.5301386705047951,0.7474099155971159
15:00:00,0.29155040014868355,0.36665116359328404,0.5350872057601709,0.7539040784310312
16:00:00,0.2889214307315603,0.3653140209395487,0.5415342411831247,0.7556223785230072
17:00:00,0.28719184559643307,0.36373602646007747,0.5315981399092217,0.751756203563589
18:00:00,0.2801927911261305,0.3544507749079821,0.5055144804131713,0.7479658361514369
19:00:00,0.27257108596685947,0.3452901018624812,0.48524639533122493,0.7258806288818682
20:00:00,0.2709106842369988,0.3405312027795481,0.45680974206244773,0.6633901046064278
21:00:00,0.266379171217914,0.3358553560735077,0.43762336491525383,0.6272047303748933
22:00:00,0.2649147891230713,0.332300715949802,0.43227058320098427,0.6144438269139816
23:00:00,0.26462652493048555,0.3308672325459115,0.424162791477277,0.6067367463444996
